year,dept_code,macrosector,value
2018,27,SERVICIOS,96.51
2018,23,SERVICIOS,882.18
2018,25,SERVICIOS,5202.36
2018,94,SERVICIOS,10.43
2018,95,SERVICIOS,24.62
2018,41,SERVICIOS,760.52
2018,44,SERVICIOS,321.83
2018,47,SERVICIOS,574.06
2018,50,SERVICIOS,1132.74
2018,52,SERVICIOS,646.23
2018,54,SERVICIOS,767.65
2018,86,SERVICIOS,121.75
2018,63,SERVICIOS,387.53
2018,66,SERVICIOS,1170.07
2018,88,SERVICIOS,104.89
2018,68,SERVICIOS,9714.28
2018,70,SERVICIOS,391.87
2018,73,SERVICIOS,1282.26
2018,76,SERVICIOS,8219.26
2018,97,SERVICIOS,7.48
2018,99,SERVICIOS,14.81
2018,91,AGROPECUARIO,126.04
2018,05,AGROPECUARIO,7959.6
2018,81,AGROPECUARIO,990.05
2018,08,AGROPECUARIO,421.02
2018,11,AGROPECUARIO,14.2
2018,13,AGROPECUARIO,1487.65
2018,15,AGROPECUARIO,2796.56
2018,17,AGROPECUARIO,1697.36
2018,18,AGROPECUARIO,556.13
2018,85,AGROPECUARIO,1490.1
2018,19,AGROPECUARIO,2039.36
2018,20,AGROPECUARIO,1459.97
2018,27,AGROPECUARIO,722.85
2018,23,AGROPECUARIO,1818.83
2018,25,AGROPECUARIO,7655.31
2018,94,AGROPECUARIO,29.85
2018,95,AGROPECUARIO,154.57
2018,41,AGROPECUARIO,2598.88
2018,44,AGROPECUARIO,426.83
2018,47,AGROPECUARIO,2038.96
2018,50,AGROPECUARIO,3513.04
2018,52,AGROPECUARIO,2229.08
2018,54,AGROPECUARIO,1437.49
2018,86,AGROPECUARIO,212.1
2018,63,AGROPECUARIO,1273.48
2018,66,AGROPECUARIO,1023.61
2018,88,AGROPECUARIO,19.24
2018,68,AGROPECUARIO,5532.9
2018,70,AGROPECUARIO,720.29
2018,73,AGROPECUARIO,3130.42
2018,76,AGROPECUARIO,5702.84
2018,97,AGROPECUARIO,16.57
2018,99,AGROPECUARIO,201.8
2018,91,MINERO,1.31
2018,05,MINERO,2674.54
2018,81,MINERO,1958.71
2018,08,MINERO,122.94
2018,11,MINERO,381.6
2018,13,MINERO,872.61
2018,15,MINERO,2258.47
2018,17,MINERO,196.42
2018,18,MINERO,15.62
2018,85,MINERO,7623.49
2018,19,MINERO,202.09
2018,20,MINERO,9573.44
2018,27,MINERO,398.42
2018,23,MINERO,307.82
2018,25,MINERO,628.17
2018,94,MINERO,22.83
2018,95,MINERO,2.73
2018,41,MINERO,1068.36
2018,44,MINERO,5404.81
2018,47,MINERO,44.39
2018,50,MINERO,17880.35
2018,52,MINERO,147.13
2018,54,MINERO,586.61
2018,86,MINERO,1401.14
2018,63,MINERO,28.04
2018,66,MINERO,54.68
2018,88,MINERO,1.43
2018,68,MINERO,2983.16
2018,70,MINERO,49.24
2018,73,MINERO,738.07
2018,76,MINERO,156.3
2018,97,MINERO,0.99
2018,99,MINERO,2.09
2018,91,MANUFACTURA,13.07
2018,05,MANUFACTURA,21028.57
2018,81,MANUFACTURA,118.67
2018,08,MANUFACTURA,6401.04
2018,11,MANUFACTURA,20069.45
2018,13,MANUFACTURA,5520.28
2018,15,MANUFACTURA,2961.68
2018,17,MANUFACTURA,1851.21
2018,18,MANUFACTURA,107.52
2018,85,MANUFACTURA,357.23
2018,19,MANUFACTURA,2830.74
2018,20,MANUFACTURA,601.73
2018,27,MANUFACTURA,32.2
2018,23,MANUFACTURA,1667.04
2018,25,MANUFACTURA,11974.44
2018,94,MANUFACTURA,8.52
2018,95,MANUFACTURA,12.67
2018,41,MANUFACTURA,524.92
2018,44,MANUFACTURA,60.3
2018,47,MANUFACTURA,504.63
2018,50,MANUFACTURA,746.89
2018,52,MANUFACTURA,376.46
2018,54,MANUFACTURA,854.78
2018,86,MANUFACTURA,29.83
2018,63,MANUFACTURA,361.62
2018,66,MANUFACTURA,1952.64
2018,88,MANUFACTURA,17.77
2018,68,MANUFACTURA,11759.05
2018,70,MANUFACTURA,555.11
2018,73,MANUFACTURA,1951.95
2018,76,MANUFACTURA,14900.36
2018,97,MANUFACTURA,0.43
2018,99,MANUFACTURA,4.21
2018,91,CONSTRUCCIÓN,38.53
2018,05,CONSTRUCCIÓN,10687.75
2018,81,CONSTRUCCIÓN,186.84
2018,08,CONSTRUCCIÓN,3013.16
2018,11,CONSTRUCCIÓN,11392.28
2018,13,CONSTRUCCIÓN,3582.18
2018,15,CONSTRUCCIÓN,2886.98
2018,17,CONSTRUCCIÓN,1110.06
2018,18,CONSTRUCCIÓN,466.16
2018,85,CONSTRUCCIÓN,426.92
2018,19,CONSTRUCCIÓN,1624.62
2018,20,CONSTRUCCIÓN,897.01
2018,27,CONSTRUCCIÓN,220.22
2018,23,CONSTRUCCIÓN,1216.66
2018,25,CONSTRUCCIÓN,4457.29
2018,94,CONSTRUCCIÓN,52.81
2018,95,CONSTRUCCIÓN,62.58
2018,41,CONSTRUCCIÓN,1717.2
2018,44,CONSTRUCCIÓN,657.99
2018,47,CONSTRUCCIÓN,1056.7
2018,50,CONSTRUCCIÓN,1626.08
2018,52,CONSTRUCCIÓN,1384.85
2018,54,CONSTRUCCIÓN,1686.55
2018,86,CONSTRUCCIÓN,270.61
2018,63,CONSTRUCCIÓN,755.03
2018,66,CONSTRUCCIÓN,1228.62
2018,88,CONSTRUCCIÓN,42.29
2018,68,CONSTRUCCIÓN,5230.82
2018,70,CONSTRUCCIÓN,843.38
2018,73,CONSTRUCCIÓN,1937.49
2018,76,CONSTRUCCIÓN,4260.93
2018,97,CONSTRUCCIÓN,29.88
2018,99,CONSTRUCCIÓN,59.52
2018,91,SERVICIOS,224.35
2018,05,SERVICIOS,24232.49
2018,81,SERVICIOS,542.19
2018,08,SERVICIOS,8886.02
2018,11,SERVICIOS,50966.46
2018,13,SERVICIOS,6200.67
2018,15,SERVICIOS,5042.29
2018,17,SERVICIOS,2728.78
2018,18,SERVICIOS,787.11
2018,85,SERVICIOS,2699.04
2018,19,SERVICIOS,2268.08
2018,20,SERVICIOS,2301.33
2018,27,SERVICIOS,589.86
2018,23,SERVICIOS,2537.74
2018,25,SERVICIOS,9104.15
2018,94,SERVICIOS,61.87
2018,95,SERVICIOS,144.96
2018,41,SERVICIOS,2763.42
2018,44,SERVICIOS,1459.09
2018,47,SERVICIOS,2846.47
2018,50,SERVICIOS,4099.56
2018,52,SERVICIOS,2926.37
2018,54,SERVICIOS,2823.35
2018,86,SERVICIOS,612.6
2018,63,SERVICIOS,1645.69
2018,66,SERVICIOS,3242.71
2018,88,SERVICIOS,875.95
2018,68,SERVICIOS,8630.4
2018,70,SERVICIOS,1483.46
2018,73,SERVICIOS,3825.99
2018,76,SERVICIOS,17017.93
2018,97,SERVICIOS,70.55
2018,99,SERVICIOS,67.09
2018,91,SERVICIOS,5.2
2018,05,SERVICIOS,4130.68
2018,81,SERVICIOS,35.92
2018,08,SERVICIOS,1157.98
2018,11,SERVICIOS,11521.66
2018,13,SERVICIOS,680.2
2018,15,SERVICIOS,422.28
2018,17,SERVICIOS,453.69
2018,18,SERVICIOS,76.82
2018,85,SERVICIOS,83.19
2018,19,SERVICIOS,208.05
2018,20,SERVICIOS,270.47
2018,27,SERVICIOS,44.94
2018,23,SERVICIOS,510.14
2018,25,SERVICIOS,1420.01
2018,94,SERVICIOS,0.62
2018,95,SERVICIOS,6.81
2018,41,SERVICIOS,396.2
2018,44,SERVICIOS,100.06
2018,47,SERVICIOS,319.68
2018,50,SERVICIOS,380.59
2018,52,SERVICIOS,249.29
2018,54,SERVICIOS,268.97
2018,86,SERVICIOS,14.4
2018,63,SERVICIOS,175.5
2018,66,SERVICIOS,459.23
2018,88,SERVICIOS,19.79
2018,68,SERVICIOS,1665.56
2018,70,SERVICIOS,188.87
2018,73,SERVICIOS,555.17
2018,76,SERVICIOS,2521.79
2018,97,SERVICIOS,0.25
2018,99,SERVICIOS,3.97
2018,91,SERVICIOS,16.63
2018,05,SERVICIOS,6787.97
2018,81,SERVICIOS,65.2
2018,08,SERVICIOS,1801.78
2018,11,SERVICIOS,21166.44
2018,13,SERVICIOS,786.36
2018,15,SERVICIOS,486.58
2018,17,SERVICIOS,472.85
2018,18,SERVICIOS,102.29
2018,85,SERVICIOS,192.15
2018,19,SERVICIOS,298.82
2018,20,SERVICIOS,312.61
2018,27,SERVICIOS,73.1
2018,23,SERVICIOS,357.96
2018,25,SERVICIOS,721.5
2018,94,SERVICIOS,7.15
2018,95,SERVICIOS,15.35
2018,41,SERVICIOS,433.05
2018,44,SERVICIOS,156.73
2018,47,SERVICIOS,335.28
2018,50,SERVICIOS,507.35
2018,52,SERVICIOS,422.7
2018,54,SERVICIOS,452.1
2018,86,SERVICIOS,63.48
2018,63,SERVICIOS,230.87
2018,66,SERVICIOS,545.78
2018,88,SERVICIOS,41.19
2018,68,SERVICIOS,1479.24
2018,70,SERVICIOS,194.89
2018,73,SERVICIOS,547.8
2018,76,SERVICIOS,3538.43
2018,97,SERVICIOS,3.0
2018,99,SERVICIOS,10.36
2018,91,SERVICIOS,26.99
2018,05,SERVICIOS,12454.64
2018,81,SERVICIOS,180.03
2018,08,SERVICIOS,3175.68
2018,11,SERVICIOS,34579.84
2018,13,SERVICIOS,2247.25
2018,15,SERVICIOS,1500.99
2018,17,SERVICIOS,1012.45
2018,18,SERVICIOS,284.9
2018,85,SERVICIOS,417.63
2018,19,SERVICIOS,810.77
2018,20,SERVICIOS,886.17
2018,27,SERVICIOS,80.79
2018,23,SERVICIOS,575.71
2018,25,SERVICIOS,2700.68
2018,94,SERVICIOS,10.8
2018,95,SERVICIOS,37.01
2018,41,SERVICIOS,849.66
2018,44,SERVICIOS,421.93
2018,47,SERVICIOS,792.94
2018,50,SERVICIOS,1018.52
2018,52,SERVICIOS,1169.79
2018,54,SERVICIOS,1328.38
2018,86,SERVICIOS,172.2
2018,63,SERVICIOS,818.57
2018,66,SERVICIOS,1051.35
2018,88,SERVICIOS,72.38
2018,68,SERVICIOS,4918.35
2018,70,SERVICIOS,447.34
2018,73,SERVICIOS,1158.48
2018,76,SERVICIOS,11584.01
2018,97,SERVICIOS,11.39
2018,99,SERVICIOS,27.4
2018,91,SERVICIOS,2.63
2018,05,SERVICIOS,12684.49
2018,81,SERVICIOS,22.69
2018,08,SERVICIOS,3115.58
2018,11,SERVICIOS,22454.85
2018,13,SERVICIOS,2419.05
2018,15,SERVICIOS,1131.96
2018,17,SERVICIOS,1154.94
2018,18,SERVICIOS,127.46
2018,85,SERVICIOS,166.14
2018,19,SERVICIOS,1297.66
2018,20,SERVICIOS,720.7
2018,27,SERVICIOS,4.07
2018,23,SERVICIOS,1210.66
2018,25,SERVICIOS,3257.91
2018,94,SERVICIOS,1.31
2018,95,SERVICIOS,2.67
2018,41,SERVICIOS,672.56
2018,44,SERVICIOS,25.28
2018,47,SERVICIOS,459.3
2018,50,SERVICIOS,815.11
2018,52,SERVICIOS,512.87
2018,54,SERVICIOS,538.6
2018,86,SERVICIOS,55.12
2018,63,SERVICIOS,396.58
2018,66,SERVICIOS,1401.09
2018,88,SERVICIOS,54.11
2018,68,SERVICIOS,2671.33
2018,70,SERVICIOS,192.03
2018,73,SERVICIOS,1060.93
2018,76,SERVICIOS,8962.12
2018,97,SERVICIOS,1.31
2018,99,SERVICIOS,3.87
2018,91,SERVICIOS,238.11
2018,05,SERVICIOS,16550.6
2018,81,SERVICIOS,793.41
2018,08,SERVICIOS,6715.67
2018,11,SERVICIOS,39091.4
2018,13,SERVICIOS,6079.63
2018,15,SERVICIOS,3503.66
2018,17,SERVICIOS,2501.81
2018,18,SERVICIOS,1236.78
2018,85,SERVICIOS,1183.24
2018,19,SERVICIOS,3524.26
2018,20,SERVICIOS,2982.03
2018,27,SERVICIOS,1408.22
2018,23,SERVICIOS,4473.31
2018,25,SERVICIOS,6862.73
2018,94,SERVICIOS,151.11
2018,95,SERVICIOS,300.68
2018,41,SERVICIOS,2944.48
2018,44,SERVICIOS,2113.96
2018,47,SERVICIOS,3613.42
2018,50,SERVICIOS,2837.52
2018,52,SERVICIOS,4049.06
2018,54,SERVICIOS,3661.4
2018,86,SERVICIOS,985.93
2018,63,SERVICIOS,1408.67
2018,66,SERVICIOS,2589.13
2018,88,SERVICIOS,229.12
2018,68,SERVICIOS,6288.18
2018,70,SERVICIOS,2574.34
2018,73,SERVICIOS,3596.87
2018,76,SERVICIOS,12366.47
2018,91,SERVICIOS,7.68
2018,05,SERVICIOS,3293.24
2018,81,SERVICIOS,23.73
2018,08,SERVICIOS,1033.25
2018,11,SERVICIOS,9983.81
2018,13,SERVICIOS,491.63
2018,15,SERVICIOS,282.74
2018,17,SERVICIOS,385.64
2018,18,SERVICIOS,72.41
2018,85,SERVICIOS,52.75
2018,19,SERVICIOS,240.44
2018,20,SERVICIOS,164.68
2018,27,SERVICIOS,38.06
2018,23,SERVICIOS,304.32
2018,25,SERVICIOS,626.71
2018,94,SERVICIOS,2.83
2018,95,SERVICIOS,8.28
2018,41,SERVICIOS,367.29
2018,44,SERVICIOS,162.83
2018,47,SERVICIOS,280.88
2021,70,CONSTRUCCIÓN,831.05
2018,50,SERVICIOS,213.14
2018,52,SERVICIOS,369.88
2018,54,SERVICIOS,528.12
2018,86,SERVICIOS,59.08
2018,63,SERVICIOS,185.97
2018,66,SERVICIOS,471.21
2018,88,SERVICIOS,8.1
2018,68,SERVICIOS,772.71
2018,70,SERVICIOS,227.96
2018,73,SERVICIOS,404.14
2018,76,SERVICIOS,2094.89
2018,97,SERVICIOS,2.49
2018,99,SERVICIOS,5.1
2018,91,SERVICIOS,36.28
2018,05,SERVICIOS,12769.71
2018,81,SERVICIOS,131.8
2018,08,SERVICIOS,4421.47
2018,11,SERVICIOS,26878.33
2018,13,SERVICIOS,3925.24
2018,15,SERVICIOS,1998.88
2018,17,SERVICIOS,1289.75
2018,18,SERVICIOS,207.56
2018,85,SERVICIOS,534.63
2018,19,SERVICIOS,1637.52
2018,20,SERVICIOS,653.68
2018,27,SERVICIOS,124.49
2018,23,SERVICIOS,1137.71
2018,25,SERVICIOS,6186.56
2018,94,SERVICIOS,13.01
2018,95,SERVICIOS,29.26
2018,41,SERVICIOS,933.98
2018,44,SERVICIOS,389.4
2018,47,SERVICIOS,703.19
2018,50,SERVICIOS,1296.12
2018,52,SERVICIOS,796.46
2018,54,SERVICIOS,905.98
2018,86,SERVICIOS,136.26
2018,63,SERVICIOS,475.04
2018,66,SERVICIOS,1453.6
2018,88,SERVICIOS,120.01
2018,68,SERVICIOS,10385.52
2018,70,SERVICIOS,467.43
2018,73,SERVICIOS,1552.26
2018,76,SERVICIOS,9516.58
2018,97,SERVICIOS,9.0
2018,99,SERVICIOS,18.3
2019,91,AGROPECUARIO,103.96
2019,05,AGROPECUARIO,6897.45
2019,81,AGROPECUARIO,885.16
2019,08,AGROPECUARIO,405.4
2019,11,AGROPECUARIO,13.05
2019,13,AGROPECUARIO,1374.02
2019,15,AGROPECUARIO,2527.67
2019,17,AGROPECUARIO,1310.64
2019,18,AGROPECUARIO,525.75
2019,85,AGROPECUARIO,1555.17
2019,19,AGROPECUARIO,1883.73
2019,20,AGROPECUARIO,1325.79
2019,27,AGROPECUARIO,667.71
2019,23,AGROPECUARIO,1556.61
2019,25,AGROPECUARIO,7470.68
2019,94,AGROPECUARIO,30.0
2019,95,AGROPECUARIO,147.17
2019,41,AGROPECUARIO,2367.69
2019,44,AGROPECUARIO,387.06
2019,47,AGROPECUARIO,1743.96
2019,50,AGROPECUARIO,3122.56
2019,52,AGROPECUARIO,1915.78
2019,54,AGROPECUARIO,1299.24
2019,86,AGROPECUARIO,187.05
2019,63,AGROPECUARIO,1056.17
2019,66,AGROPECUARIO,887.15
2019,88,AGROPECUARIO,15.3
2019,68,AGROPECUARIO,4452.34
2019,70,AGROPECUARIO,701.64
2019,73,AGROPECUARIO,2783.46
2019,76,AGROPECUARIO,4673.91
2019,97,AGROPECUARIO,18.76
2019,99,AGROPECUARIO,182.5
2019,91,MINERO,1.09
2019,05,MINERO,2187.85
2019,81,MINERO,1691.17
2019,08,MINERO,112.55
2019,11,MINERO,333.32
2019,13,MINERO,821.02
2019,15,MINERO,1660.64
2019,17,MINERO,164.7
2019,18,MINERO,13.46
2019,85,MINERO,6177.03
2019,19,MINERO,166.71
2019,20,MINERO,6338.42
2019,27,MINERO,369.84
2019,23,MINERO,298.29
2019,25,MINERO,395.49
2019,94,MINERO,20.86
2019,95,MINERO,2.37
2019,41,MINERO,823.8
2019,44,MINERO,3166.07
2019,47,MINERO,38.2
2019,50,MINERO,14887.98
2019,52,MINERO,118.68
2019,54,MINERO,325.92
2019,86,MINERO,957.45
2019,63,MINERO,24.11
2019,66,MINERO,45.79
2019,88,MINERO,1.24
2019,68,MINERO,2232.26
2019,70,MINERO,48.05
2019,73,MINERO,595.78
2019,76,MINERO,141.4
2019,97,MINERO,0.89
2019,99,MINERO,1.82
2019,91,MANUFACTURA,12.15
2019,05,MANUFACTURA,20460.33
2019,81,MANUFACTURA,132.19
2019,08,MANUFACTURA,6100.3
2019,11,MANUFACTURA,19575.88
2019,13,MANUFACTURA,4851.7
2019,15,MANUFACTURA,2918.27
2019,17,MANUFACTURA,1807.62
2019,18,MANUFACTURA,101.84
2019,85,MANUFACTURA,325.93
2019,19,MANUFACTURA,2631.26
2019,20,MANUFACTURA,564.6
2019,27,MANUFACTURA,30.73
2019,23,MANUFACTURA,1482.22
2019,25,MANUFACTURA,11126.06
2019,94,MANUFACTURA,8.27
2019,95,MANUFACTURA,11.92
2019,41,MANUFACTURA,500.31
2019,44,MANUFACTURA,55.91
2019,47,MANUFACTURA,469.6
2019,50,MANUFACTURA,695.28
2019,52,MANUFACTURA,366.08
2019,54,MANUFACTURA,846.4
2019,86,MANUFACTURA,30.51
2019,63,MANUFACTURA,355.84
2019,66,MANUFACTURA,1890.29
2019,88,MANUFACTURA,16.71
2019,68,MANUFACTURA,9945.75
2019,70,MANUFACTURA,573.65
2019,73,MANUFACTURA,1902.99
2019,76,MANUFACTURA,14086.62
2019,97,MANUFACTURA,0.41
2019,99,MANUFACTURA,4.29
2019,91,CONSTRUCCIÓN,33.72
2019,05,CONSTRUCCIÓN,10188.89
2019,81,CONSTRUCCIÓN,191.08
2019,08,CONSTRUCCIÓN,2426.35
2019,11,CONSTRUCCIÓN,9728.75
2019,13,CONSTRUCCIÓN,3290.61
2019,15,CONSTRUCCIÓN,2543.8
2019,17,CONSTRUCCIÓN,902.3
2019,18,CONSTRUCCIÓN,345.68
2019,85,CONSTRUCCIÓN,410.33
2019,19,CONSTRUCCIÓN,1340.1
2019,20,CONSTRUCCIÓN,704.79
2019,27,CONSTRUCCIÓN,171.4
2019,23,CONSTRUCCIÓN,974.67
2019,25,CONSTRUCCIÓN,3538.58
2019,94,CONSTRUCCIÓN,45.57
2019,95,CONSTRUCCIÓN,54.84
2019,41,CONSTRUCCIÓN,1162.08
2019,44,CONSTRUCCIÓN,660.65
2019,47,CONSTRUCCIÓN,738.34
2019,50,CONSTRUCCIÓN,1409.79
2019,52,CONSTRUCCIÓN,1154.1
2019,54,CONSTRUCCIÓN,1247.78
2019,86,CONSTRUCCIÓN,233.23
2019,63,CONSTRUCCIÓN,568.59
2019,66,CONSTRUCCIÓN,881.12
2019,88,CONSTRUCCIÓN,37.68
2019,68,CONSTRUCCIÓN,4914.29
2019,70,CONSTRUCCIÓN,728.9
2019,73,CONSTRUCCIÓN,1485.24
2019,76,CONSTRUCCIÓN,3803.96
2019,97,CONSTRUCCIÓN,27.98
2019,99,CONSTRUCCIÓN,63.04
2019,91,SERVICIOS,198.9
2019,05,SERVICIOS,21038.07
2019,81,SERVICIOS,465.94
2019,08,SERVICIOS,7674.07
2019,11,SERVICIOS,44387.88
2019,13,SERVICIOS,5493.11
2019,15,SERVICIOS,4319.53
2019,17,SERVICIOS,2365.5
2019,18,SERVICIOS,664.12
2019,85,SERVICIOS,2367.86
2019,19,SERVICIOS,1945.78
2019,20,SERVICIOS,2011.13
2019,27,SERVICIOS,508.09
2019,23,SERVICIOS,2242.3
2019,25,SERVICIOS,7892.55
2019,94,SERVICIOS,52.42
2019,95,SERVICIOS,129.05
2019,41,SERVICIOS,2378.43
2019,44,SERVICIOS,1277.16
2019,47,SERVICIOS,2471.68
2019,50,SERVICIOS,3519.91
2021,73,CONSTRUCCIÓN,1439.38
2019,52,SERVICIOS,2524.92
2019,54,SERVICIOS,2450.98
2019,86,SERVICIOS,511.77
2019,63,SERVICIOS,1444.98
2019,66,SERVICIOS,2773.75
2019,88,SERVICIOS,828.37
2019,68,SERVICIOS,7447.67
2019,70,SERVICIOS,1275.07
2019,73,SERVICIOS,3294.62
2019,76,SERVICIOS,14811.36
2019,97,SERVICIOS,62.29
2019,99,SERVICIOS,59.52
2019,91,SERVICIOS,4.47
2019,05,SERVICIOS,3618.78
2019,81,SERVICIOS,30.73
2019,08,SERVICIOS,1011.34
2019,11,SERVICIOS,10106.12
2019,13,SERVICIOS,597.15
2019,15,SERVICIOS,367.32
2019,17,SERVICIOS,395.58
2019,18,SERVICIOS,66.88
2019,85,SERVICIOS,72.55
2019,19,SERVICIOS,181.07
2019,20,SERVICIOS,236.04
2019,27,SERVICIOS,36.9
2019,23,SERVICIOS,446.47
2019,25,SERVICIOS,1243.82
2019,94,SERVICIOS,0.54
2019,95,SERVICIOS,5.76
2019,41,SERVICIOS,344.85
2019,44,SERVICIOS,87.11
2019,47,SERVICIOS,278.07
2019,50,SERVICIOS,331.64
2019,52,SERVICIOS,217.14
2019,54,SERVICIOS,234.57
2019,86,SERVICIOS,12.55
2019,63,SERVICIOS,152.68
2019,66,SERVICIOS,400.87
2019,88,SERVICIOS,17.21
2019,68,SERVICIOS,1462.2
2019,70,SERVICIOS,164.91
2019,73,SERVICIOS,483.1
2019,76,SERVICIOS,2208.11
2019,97,SERVICIOS,0.22
2019,99,SERVICIOS,3.45
2019,91,SERVICIOS,16.15
2019,05,SERVICIOS,6659.75
2019,81,SERVICIOS,63.49
2019,08,SERVICIOS,1752.73
2019,11,SERVICIOS,20599.75
2019,13,SERVICIOS,765.06
2019,15,SERVICIOS,474.51
2019,17,SERVICIOS,455.27
2019,18,SERVICIOS,98.87
2019,85,SERVICIOS,187.81
2019,19,SERVICIOS,285.8
2019,20,SERVICIOS,303.09
2019,27,SERVICIOS,71.63
2019,23,SERVICIOS,347.34
2019,25,SERVICIOS,693.93
2019,94,SERVICIOS,6.85
2019,95,SERVICIOS,14.7
2019,41,SERVICIOS,419.88
2019,44,SERVICIOS,151.44
2019,47,SERVICIOS,322.66
2019,50,SERVICIOS,492.91
2019,52,SERVICIOS,407.4
2019,54,SERVICIOS,438.46
2019,86,SERVICIOS,61.15
2019,63,SERVICIOS,222.35
2019,66,SERVICIOS,522.12
2019,88,SERVICIOS,40.09
2019,68,SERVICIOS,1443.32
2019,70,SERVICIOS,189.4
2019,73,SERVICIOS,529.19
2019,76,SERVICIOS,3455.82
2019,97,SERVICIOS,2.81
2019,99,SERVICIOS,10.09
2019,91,SERVICIOS,24.89
2019,05,SERVICIOS,11612.69
2019,81,SERVICIOS,163.91
2019,08,SERVICIOS,2829.69
2019,11,SERVICIOS,31047.29
2019,13,SERVICIOS,2092.3
2019,15,SERVICIOS,1375.24
2019,17,SERVICIOS,940.7
2019,18,SERVICIOS,272.63
2019,85,SERVICIOS,379.46
2019,19,SERVICIOS,776.9
2019,20,SERVICIOS,820.88
2019,27,SERVICIOS,77.87
2019,23,SERVICIOS,522.81
2019,25,SERVICIOS,2472.85
2019,94,SERVICIOS,9.82
2019,95,SERVICIOS,33.94
2019,41,SERVICIOS,828.59
2019,44,SERVICIOS,390.97
2019,47,SERVICIOS,736.11
2019,50,SERVICIOS,959.68
2019,52,SERVICIOS,1110.27
2019,54,SERVICIOS,1311.35
2019,86,SERVICIOS,156.49
2019,63,SERVICIOS,793.71
2019,66,SERVICIOS,1034.72
2019,88,SERVICIOS,67.0
2019,68,SERVICIOS,4346.43
2019,70,SERVICIOS,409.39
2019,73,SERVICIOS,1133.03
2019,76,SERVICIOS,11200.36
2019,97,SERVICIOS,10.25
2019,99,SERVICIOS,24.65
2019,91,SERVICIOS,2.32
2019,05,SERVICIOS,11564.04
2019,81,SERVICIOS,20.09
2019,08,SERVICIOS,2836.67
2019,11,SERVICIOS,20356.45
2019,13,SERVICIOS,2132.45
2019,15,SERVICIOS,1023.34
2019,17,SERVICIOS,1041.43
2019,18,SERVICIOS,112.68
2019,85,SERVICIOS,150.25
2019,19,SERVICIOS,1172.66
2019,20,SERVICIOS,650.33
2019,27,SERVICIOS,3.68
2019,23,SERVICIOS,1090.54
2019,25,SERVICIOS,2973.6
2019,94,SERVICIOS,1.16
2019,95,SERVICIOS,2.37
2019,41,SERVICIOS,604.59
2019,44,SERVICIOS,21.91
2019,47,SERVICIOS,414.84
2019,50,SERVICIOS,733.91
2019,52,SERVICIOS,441.49
2019,54,SERVICIOS,486.26
2019,86,SERVICIOS,49.11
2019,63,SERVICIOS,353.1
2019,66,SERVICIOS,1221.09
2019,88,SERVICIOS,47.78
2019,68,SERVICIOS,2439.91
2019,70,SERVICIOS,166.34
2019,73,SERVICIOS,907.07
2019,76,SERVICIOS,8073.52
2019,97,SERVICIOS,1.16
2019,99,SERVICIOS,3.41
2019,91,SERVICIOS,210.22
2019,05,SERVICIOS,14975.31
2019,81,SERVICIOS,720.64
2019,08,SERVICIOS,6019.4
2019,11,SERVICIOS,34573.23
2019,13,SERVICIOS,5547.49
2019,15,SERVICIOS,3158.84
2019,17,SERVICIOS,2244.97
2019,18,SERVICIOS,1124.24
2019,85,SERVICIOS,1074.34
2019,19,SERVICIOS,3202.95
2019,20,SERVICIOS,2690.46
2019,27,SERVICIOS,1274.17
2019,23,SERVICIOS,4053.03
2021,76,CONSTRUCCIÓN,3678.29
2019,25,SERVICIOS,6198.51
2019,94,SERVICIOS,133.71
2019,95,SERVICIOS,272.94
2019,41,SERVICIOS,2668.28
2019,44,SERVICIOS,1935.0
2019,47,SERVICIOS,3265.0
2019,50,SERVICIOS,2560.31
2019,52,SERVICIOS,3665.69
2019,54,SERVICIOS,3295.29
2019,86,SERVICIOS,889.12
2019,63,SERVICIOS,1273.0
2019,66,SERVICIOS,2316.64
2019,88,SERVICIOS,203.25
2019,68,SERVICIOS,5703.84
2019,70,SERVICIOS,2324.71
2019,73,SERVICIOS,3244.42
2019,76,SERVICIOS,11188.43
2019,97,SERVICIOS,120.9
2019,99,SERVICIOS,205.41
2019,91,SERVICIOS,7.56
2019,05,SERVICIOS,3372.62
2019,81,SERVICIOS,24.69
2019,08,SERVICIOS,1037.33
2019,11,SERVICIOS,10326.13
2021,97,CONSTRUCCIÓN,31.73
2019,13,SERVICIOS,506.57
2019,15,SERVICIOS,283.31
2019,17,SERVICIOS,388.22
2019,18,SERVICIOS,70.97
2019,85,SERVICIOS,54.45
2019,19,SERVICIOS,237.03
2019,20,SERVICIOS,163.87
2019,27,SERVICIOS,37.58
2019,23,SERVICIOS,297.16
2019,25,SERVICIOS,605.46
2019,94,SERVICIOS,2.88
2019,95,SERVICIOS,8.1
2019,41,SERVICIOS,366.51
2019,44,SERVICIOS,157.6
2019,47,SERVICIOS,277.27
2019,50,SERVICIOS,212.86
2019,52,SERVICIOS,364.53
2019,54,SERVICIOS,542.2
2019,86,SERVICIOS,58.85
2019,63,SERVICIOS,184.52
2019,66,SERVICIOS,489.6
2019,88,SERVICIOS,8.06
2019,68,SERVICIOS,791.97
2019,70,SERVICIOS,223.74
2019,73,SERVICIOS,406.72
2019,76,SERVICIOS,2138.54
2019,97,SERVICIOS,2.47
2019,99,SERVICIOS,4.98
2019,91,SERVICIOS,31.01
