nit,razon_social,macrosector_calc,region_calc,ingresos,ganancias,Prediccion_Margen,Ganancia_Proyectada_Mils
802011276,ELETRICOS DEL RUIZ SAS,COMERCIO,Caribe,7,0.0,0.0009368898126862299,0.00655822868880361
900891350,GOAM 1 C.I S.A.S,COMERCIO,Andina,70,0.0,-0.0022603655146181986,-0.1582255860232739
802011242,EFI SERVICIOS POR ACCIONES SIMPLIFICASAS; EFI SERVICIOS SAS,SERVICIOS,Caribe,11,0.0,-0.001971043877918952,-0.02168148265710847
802012828,AUTOMOTORES DEL LITORAL S.A.,COMERCIO,Caribe,11,0.0,0.004716719694382831,0.05188391663821114
802011128,CANGURO INTERNATIONAL SAS,COMERCIO,Caribe,12,0.0,-0.019434035846217505,-0.23320843015461007
802011109,GRUPO ALIMENTARIO DEL ATLANTICO SA,MANUFACTURA,Caribe,24,-1.0,-0.07866866015403642,-1.8880478436968742
900891998,MEGAFARMA DE COLOMBIA S.A.S,COMERCIO,Pacifico,5,0.0,0.0009368898126862299,0.0046844490634311495
802010733,CONSTRUCCIONES SIERRA PEREZ SAS,CONSTRUCCION,Caribe,3,0.0,0.0012065352484256031,0.0036196057452768096
802010614,CENTRO CANCEROLOGICO DEL CARIBE CECAC LTDA,SALUD,Caribe,6,0.0,0.0019457843033993908,0.011674705820396345
900893159,INVERSIONES MONTEGAN SAS,AGROPECUARIO,Andina,3,0.0,0.0012065352484256031,0.0036196057452768096
802010572,INVERISONES Y SERVICIOS BARRANQUILLA S.A.,COMERCIO,Caribe,2,0.0,0.0004060939350114377,0.0008121878700228754
900893377,C.I. INTI MINING GROUP SAS,COMERCIO,Andina,8,3.0,0.039168343273412266,0.31334674618729813
802010521,ARNEG ANDINA LTDA,COMERCIO,Caribe,3,0.0,0.0008882295008042505,0.0026646885024127517
900891513,CLINICA NUEVA RAFAEL URIBE URIBE SAS,SALUD,Pacifico,19,1.0,0.06161846882123071,1.1707509076033835
802010216,SERVICIOS TEMPORALES DE COLOMBIA TEMPOCOLBA SOCIEDAD POR ACCIONES SIMPLIFICADA,SERVICIOS,Caribe,9,0.0,0.000979784315400301,0.008818058838602708
900888148,COLOMBIA RUEDA SAS,COMERCIO,Andina,3,0.0,0.0008882295008042505,0.0026646885024127517
900887637,C.I LATRANS GRUPO LOGISTICOS SAS,COMERCIO,Andina,10,0.0,0.0009368898126862299,0.009368898126862299
802015266,CONSTRUCORP SA,CONSTRUCCION,Caribe,3,0.0,0.0012065352484256031,0.0036196057452768096
900880839,SUPERMERCADOS GALERIAS PLAZA SAS,COMERCIO,Pacifico,6,0.0,0.0009368898126862299,0.00562133887611738
900880846,CONCESIONARIA VIAL UNION DEL SUR SAS,CONSTRUCCION,Andina,77,8.0,0.07715963952231587,5.941292243218323
802015186,CONTACTAMOS DE COLOMBIA SAS,SERVICIOS,Caribe,6,0.0,0.0011056772723278296,0.006634063633966977
900881993,ISCOL INVESTMENTS S.A.S,MANUFACTURA,Pacifico,4,-2.0,-0.435828339700726,-1.743313358802904
802014606,PET DEL CARIBE SA,MANUFACTURA,Caribe,7,0.0,0.0012551955603075824,0.008786368922153077
802014471,IINVESAKK S.A.S.,COMERCIO,Caribe,17,0.0,0.0007108148797770273,0.012083852956209465
900882602,PROGAN DEL CARIBE S.A.S.,COMERCIO,Caribe,9,0.0,0.0009368898126862299,0.00843200831417607
802012998,UNION VITAL S.A.S,SALUD,Caribe,3,0.0,0.0018971239915174117,0.005691371974552235
900883185,DESARROLLOS DE ORIENTE S.A.S.,INMOBILIARIO,Andina,3,0.0,0.22525879499002982,0.6757763849700895
802014192,DAITRIBUCIONES LA CLAVE SAS,COMERCIO,Caribe,2,0.0,0.0004060939350114377,0.0008121878700228754
900884289,STRACON INTERNATIONAL S. A. C. SUCURSAL COLOMBIA,MINERO,Andina,8,0.0,0.005142501824715105,0.04114001459772084
900884998,PPM INVERSIONES SA,CONSTRUCCION,Andina,2,0.0,0.016886685270346518,0.033773370540693036
802014111,DYC CAPITAL SAS,COMERCIO,Caribe,2,0.0,0.0007287976306436259,0.0014575952612872517
802013562,E JIMENEZ Y ASOCIADOS SAS,COMERCIO,Caribe,2,0.0,0.0007287976306436259,0.0014575952612872517
802013501,INMOV S.A.S,PROFESIONAL,Andina,4,0.0,0.003484482352550304,0.013937929410201217
900886644,LUMIRA SAS,COMERCIO,Pacifico,6,1.0,0.14006953188902263,0.8404171913341358
900887367,ALICANTE CONSTRUCTORES S.A.S,CONSTRUCCION,Andina,13,3.0,0.2579438523553377,3.3532700806193896
802014278,REDES Y SISTEMAS INTEGRADOS SAS,COMERCIO,Caribe,8,0.0,0.009428331313720362,0.0754266505097629
900893683,SEMILLA ELITE DE PALMA PARA LAS AMERICAS SAS,AGROPECUARIO,Andina,5,1.0,0.1423910132708681,0.7119550663543405
900893794,AMARILO INVERSIONES SAS,FINANCIERO,Andina,5,0.0,0.26193691948808323,1.309684597440416
802009926,TRANSQUIROGA SAS,TRANSPORTE,Caribe,3,0.0,0.003099634404333948,0.009298903213001843
802005761,GRUPO MAESTRA COMPANIA DE MANTENIMIENTOS Y SUMINISTROS S.A.S,SERVICIOS,Caribe,2,0.0,0.0014953804231380742,0.0029907608462761484
900896981,ENDRESS+HAUSER COLOMBIA SAS,COMERCIO,Andina,8,0.0,0.0009368898126862299,0.0074951185014898395
802005583,NASES DEL CARIBE S.A.,SERVICIOS,Caribe,3,0.0,0.0008378994262039478,0.0025136982786118436
802005436,CONGLOMERADO TECNICO COLOMBIANO S.A.S,CONSTRUCCION,Caribe,4,0.0,0.0022208633705889194,0.008883453482355677
802005367,BUSES ELITE SAS,COMERCIO,Caribe,3,0.0,0.0008882295008042505,0.0026646885024127517
900897852,GRUPO EMPRESARIAL DM&E S.A.S.,COMERCIO,Andina,4,0.0,0.0009368898126862299,0.0037475592507449198
900899110,INCOMINERIA SAS,CONSTRUCCION,Andina,11,2.0,0.1189570950327722,1.3085280453604942
802005075,ACEITES S.A.,MANUFACTURA,Caribe,2,0.0,-0.004379667678593058,-0.008759335357186116
802005820,DITAR SA,MANUFACTURA,Caribe,18,1.0,0.06819455758658614,1.2275020365585505
900899128,PIRELLI TYRE COLOMBIA SAS,COMERCIO,Andina,7,2.0,0.1096905841377152,0.7678340889640064
900899710,PARMA INVERSIONES SOCIEDAD POR ACCIONES SIMPLIFICADA,FINANCIERO,Andina,5,5.0,0.26193691948808323,1.309684597440416
802004090,INDUSTRIA NACIONAL PAPELERA SAS,MANUFACTURA,Caribe,15,1.0,0.06928691842477169,1.0393037763715753
900899778,POLJEAN SAS,COMERCIO,Andina,3,0.0,0.0008882295008042505,0.0026646885024127517
802003931,HERRAJES ANDINA SAS,MANUFACTURA,Caribe,2,0.0,0.0007243996826327905,0.001448799365265581
900900094,LLANTAS DRT SAS,COMERCIO,Pacifico,4,0.0,0.0009368898126862299,0.0037475592507449198
802003408,LABORATORIO CLINICO CLINICA GENERAL DEL NORTE S.A.S.,SALUD,Caribe,4,0.0,0.0019457843033993908,0.007783137213597563
900900122,HEALTH & LIFE IPS SAS SIGLA H&L UCC SAS,SALUD,Andina,15,1.0,0.076658213850151,1.1498732077522649
802002435,YARA INDUSTRIAL COLOMBIA S.A.S.,COMERCIO,Andina,15,1.0,0.031321546962965324,0.4698232044444799
900899583,NEGOCIOS CORE S.A.S.,COMERCIO,Andina,11,0.0,0.03213597416232902,0.3534957157856192
900896300,TUBOSA SAS,MANUFACTURA,Pacifico,19,1.0,0.06557093803254681,1.2458478226183893
802006240,IINCLICOL VALVULAS Y CONEXIONES SAS,COMERCIO,Caribe,2,0.0,0.0004060939350114377,0.0008121878700228754
900896246,AVIENT COLOMBIA SAS,MANUFACTURA,Andina,6,1.0,0.13306684345058895,0.7984010607035337
900893946,INSTANTA COLOMBIA ZF SAS,MANUFACTURA,Pacifico,4,0.0,0.0012551955603075824,0.00502078224123033
802009745,INGENERIA Y PROYECTOS DECONTRUCCION SAS,PROFESIONAL,Caribe,2,0.0,0.002953686474875512,0.005907372949751024
802009663,LITOPLAS S.A.,MANUFACTURA,Caribe,32,1.0,0.05303710142627393,1.6971872456407657
900894722,KCI COLOMBIA SAS,COMERCIO,Andina,8,0.0,0.004716719694382831,0.03773375755506265
802009563,FELIX TORRES Y CIA SAS,COMERCIO,Caribe,2,0.0,0.0004060939350114377,0.0008121878700228754
802009508,LA GUACA JOYEROS SAS,COMERCIO,Caribe,2,0.0,0.0007287976306436259,0.0014575952612872517
802009120,CI PROCAPS S.A,COMERCIO,Caribe,16,1.0,0.015233215887278724,0.24373145419645958
900894892,RECORDATI RARE DISEASES COLOMBIA SAS,COMERCIO,Andina,6,0.0,0.0009368898126862299,0.00562133887611738
802008192,SOLUCIONES MAF SAS,COMERCIO,Caribe,18,0.0,0.0007108148797770273,0.012794667835986491
802008095,CONVIAS SAS__802008095,CONSTRUCCION,Caribe,3,0.0,0.004986365130122205,0.014959095390366616
900895205,ROCOL INTERNATIONAL SAS,COMERCIO,Caribe,8,0.0,0.0065740988075434345,0.052592790460347476
802007788,CENTRAL DE AUTOS Y PARTES SAS,COMERCIO,Caribe,4,0.0,0.0009368898126862299,0.0037475592507449198
802007669,TRANSELCA S.A. E.S.P.,ENERGETICO,Caribe,53,21.0,0.17777991475848096,9.422335482199491
900896003,JOB&TALENT CO SAS,SERVICIOS,Andina,4,-2.0,-0.14533679459504337,-0.5813471783801735
802007499,CONSALUD UNIDAD DE SERVICIOS INTEGRALES IPS,SALUD,Caribe,2,0.0,0.017577274013438324,0.03515454802687665
802007207,AUTOTROPICAL SAS,COMERCIO,Caribe,26,1.0,0.05478016369042413,1.4242842559510274
900896197,AUTOMOTORES ASIA S.A.S.,COMERCIO,Andina,19,0.0,0.010471942704483511,0.1989669113851867
802006730,INTERGLOBAL SEGURIDAD Y VIGILANCIA LTDA,SERVICIOS,Caribe,14,0.0,0.008560778923198044,0.11985090492477261
802006391,CREPES CARIBE SA,ALIMENTICIO,Caribe,3,0.0,0.0012065352484256031,0.0036196057452768096
802002367,TNC LOGISTICA TRANSCONTAINER SA,TRANSPORTE,Caribe,3,0.0,0.003099634404333948,0.009298903213001843
901003327,AMAZON WEB SERVICES COLOMBIA SAS,TIC,Andina,23,-2.0,-0.09979275039639046,-2.295233259116981
800217842,RINCON ALTO S.A.S.,AGROPECUARIO,Andina,4,4.0,0.061867497966587325,0.2474699918663493
800217686,FROG DESIGN SAS,MANUFACTURA,Andina,2,0.0,0.0007243996826327905,0.001448799365265581
901113085,CREDIMOTOS DE COLOMBIA SAS,COMERCIO,Andina,6,0.0,0.0009368898126862299,0.00562133887611738
800173004,FRUTAS COMERCIALES SA,COMERCIO,Andina,5,0.0,0.0019025576229675673,0.009512788114837837
800172954,SKANDIA HOLDING DE COLOMBIA S.A.,SERVICIOS,Andina,10,9.0,0.3438467662342195,3.438467662342195
901113578,CONSTRUCTORA DELAMAR SAS,CONSTRUCCION,Caribe,3,0.0,0.0012065352484256031,0.0036196057452768096
800172933,OBRAS Y TERRENOS SAS,CONSTRUCCION,Andina,3,0.0,0.0012065352484256031,0.0036196057452768096
901113871,SOSEGA COLOMBIA SAS,COMERCIO,Andina,3,0.0,0.0008882295008042505,0.0026646885024127517
800172871,GEOCOL CONSULTORES S.A.,PROFESIONAL,Andina,7,0.0,0.003484482352550304,0.024391376467852128
901114379,DROGUERIA PREVENSUR SAS,COMERCIO,Pacifico,4,0.0,0.0009368898126862299,0.0037475592507449198
800173274,AGROQUIMICOS SEMILLAS Y EQUIPOS DE RIEGO SAS - AGROSER SAS,COMERCIO,Andina,21,1.0,0.06444308671157556,1.3533048209430867
800172544,MONTAJES DE INGENIERIA DE COLOMBIA MICOL S.A.,CONSTRUCCION,Pacifico,3,0.0,0.0012065352484256031,0.0036196057452768096
800172301,TRASEGAR SAS,COMERCIO,Andina,3,0.0,0.0008882295008042505,0.0026646885024127517
901115633,CAROLINA MARTINEZ SAS,SALUD,Andina,3,1.0,0.029303410251526198,0.0879102307545786
800172188,LIMPIEZA INTEGRAL Y MANTENIMIENTOS ESPECIALES S.A.S. ESP,AMBIENTALES,Andina,3,1.0,0.028612821508434392,0.08583846452530318
800172158,TRANSPORTES CHICO S.A.S.,TRANSPORTE,Andina,3,0.0,0.003099634404333948,0.009298903213001843
901115724,DISTRIBOLIVARIANA SAS,COMERCIO,Andina,7,0.0,0.004716719694382831,0.03301703786067982
901116214,AGRICOLA EBRO S.A.S,AGROPECUARIO,Caribe,3,0.0,0.0012065352484256031,0.0036196057452768096
800171929,TUBULARES Y BOLSAS PLASTICAS SAS,MANUFACTURA,Caribe,8,1.0,0.1042154636811912,0.8337237094495296
901116362,CAMPOSOL COLOMBIA SAS,AGROPECUARIO,Andina,6,-1.0,-0.2481048035015601,-1.4886288210093608
901115366,VENTUS COLOMBIA S.A.S.,PROFESIONAL,Andina,29,1.0,0.0587755627855147,1.7044913207799262
901116616,COLOMBIAN SHARED SERVICES SAS,SERVICIOS,Andina,2,0.0,0.007722121335784894,0.015444242671569788
800174039,PLASTIMUNDO SAS,MANUFACTURA,Andina,6,0.0,0.0012551955603075824,0.007531173361845495
901112884,PAYNEXT S.A.S.,PROFESIONAL,Caribe,3,0.0,0.003435822040668325,0.010307466122004975
800175457,PANAMERICANA FORMAS E IMPRESOS SA,MANUFACTURA,Andina,23,4.0,0.11384961834413576,2.6185412219151223
800175388,SITECO S.A.S.,MANUFACTURA,Andina,3,0.0,0.0012065352484256031,0.0036196057452768096
901111348,CAMINOS IPS S.A.S,SALUD,Caribe,4,0.0,0.0019457843033993908,0.007783137213597563
800175223,MASSY MOTORS KIA SAS,COMERCIO,Pacifico,9,0.0,0.0009368898126862299,0.00843200831417607
901111609,NAPLES PRIME SAS CI,COMERCIO,Andina,47,0.0,-0.00028437330331090464,-0.013365545255612519
800175166,PRODUCTOS ALIMENTICIOS DE BARRAGAN,MANUFACTURA,Pacifico,2,0.0,0.0010471033782649786,0.002094206756529957
901111610,PRESTIGIO RM SAS,COMERCIO,Pacifico,3,0.0,0.0018538973110855885,0.005561691933256766
800175087,GOMEZ-PINZON ABOGADOS S.A.S,PROFESIONAL,Andina,9,2.0,0.17802739968776657,1.6022465971898991
901112920,AUTOS Y CAMIONES DE BOYACA SAS,COMERCIO,Andina,6,0.0,0.0009368898126862299,0.00562133887611738
800174904,ETIQUETAS E IMPRESOS S.A ETIPRESS S.A,MANUFACTURA,Andina,4,0.0,0.0012551955603075824,0.00502078224123033
901112101,DEPOSITO GIRARDOT SUCESORES SAS,COMERCIO,Andina,5,0.0,0.0009368898126862299,0.0046844490634311495
800174851,SOCIEDAD MEDICO QUIRURGICA NUESTRA SENORA DE BELEN DE FUSAGASUGA S.A.S,SALUD,Andina,6,1.0,0.12940673547496276,0.7764404128497766
901112319,PROYECTOS Y DESARROLLOS VIALES DEL MAR S A S,CONSTRUCCION,Andina,4,1.0,0.18843548118089856,0.7537419247235942
800174659,ENTREPALMAS SAS,MANUFACTURA,Andina,14,0.0,0.0043923892060297705,0.06149344888441679
800174633,LABORATORIO INTERNACIONAL DE COLOMBIA S A S,MANUFACTURA,Andina,6,1.0,0.1395659821791334,0.8373958930748004
800174339,VISTA FLOR CORPORATION COMERCIALIZADORA INTERNACIONAL S.A.S. C.I.,COMERCIO,Andina,6,0.0,0.0009368898126862299,0.00562133887611738
901112849,FERREANDINA S.A.S ZOMAC,COMERCIO,Pacifico,3,0.0,0.0008882295008042505,0.0026646885024127517
800174162,KANTAR IBOPE MEDIA COLOMBIA SAS,PROFESIONAL,Andina,4,0.0,0.011221006277854745,0.04488402511141898
901112025,PROYECTOS Y DESARROLLOS VIALES DEL PACIFICO S.A.S.,CONSTRUCCION,Andina,60,23.0,0.07941866323399643,4.765119794039786
800175474,LABORATORIOS FARMAVIC S.A.S.,MANUFACTURA,Caribe,2,0.0,0.0007243996826327905,0.001448799365265581
800171809,PRODIA S.A.S.,MANUFACTURA,Andina,5,0.0,0.0012551955603075824,0.006275977801537912
901117613,MEDFIX SAS,COMERCIO,Caribe,5,0.0,0.026599486964192245,0.1329974348209612
800169376,SERVAGRO LTDA,SERVICIOS,Pacifico,5,1.0,0.1592644345105538,0.796322172552769
901123154,COMERCIAL DE CARNES J&J SAS,MANUFACTURA,Andina,3,0.0,0.0012065352484256031,0.0036196057452768096
800168533,GANADERIA MANZANARES S.A.S.,AGROPECUARIO,Andina,2,0.0,0.005719674358600932,0.011439348717201864
901123428,IGT COLOMBIA SOLUTIONS SAS,COMERCIO,Andina,3,-1.0,-0.15944575059116228,-0.47833725177348685
800168070,LECHONERIA TOLIMENSE Y SALSAMENTARIA MADRIGAL Y COMPANIA LIMITADA,MANUFACTURA,Andina,2,0.0,0.016886685270346518,0.033773370540693036
800167919,STILOTEX S.A.S.,COMERCIO,Andina,14,0.0,0.004716719694382831,0.06603407572135964
901123549,COMERCIALIZADORA INTERNACIONAL OCTANO INDUSTRIAL SAS,MANUFACTURA,Andina,17,-1.0,-0.0726413906049665,-1.2349036402844304
800167733,LINEAS DE RECREACION NACIONAL ESCOLAR Y TURISMO S.A. RENETUR,TRANSPORTE,Andina,2,0.0,0.018779784426254865,0.03755956885250973
901122707,HACIENDA SAN BARTOLO S.A.S. ZOMAC,AGROPECUARIO,Andina,2,1.0,0.26748810110604565,0.5349762022120913
800167643,GASES DE OCCIDENTE S.A. E.S.P.,ENERGETICO,Pacifico,202,20.0,0.10403767281320649,21.01560990826771
800167347,ATENCION EN SOSTENIBILIDAD INTEGRAL SAS,PROFESIONAL,Andina,2,0.0,0.002953686474875512,0.005907372949751024
901123983,DIANA PET FOOD COLOMBIA SAS,MANUFACTURA,Andina,7,1.0,0.12703514942260605,0.8892460459582423
901124481,FRAS-LE PANAMERICANA S.A.S.,COMERCIO,Andina,5,0.0,0.006992053733145932,0.03496026866572966
800167200,ESPUMAS SANTAFE SAS,MANUFACTURA,Andina,10,0.0,0.011016323385014067,0.11016323385014068
800166833,MERQUELLANTAS SAS,COMERCIO,Andina,8,0.0,0.0009368898126862299,0.0074951185014898395
901124654,CI VALUE CO SAS,COMERCIO,Andina,3,0.0,0.0008882295008042505,0.0026646885024127517
800166506,INVERSORES HATOVIEJO S.A,COMERCIO,Andina,2,0.0,0.016305844613079056,0.03261168922615811
800166199,DELTEC SA,PROFESIONAL,Pacifico,22,0.0,0.1736873296664022,3.8211212526608485
901123561,CONFITERIA EL PUMA DISTRIBUCIONES SAS,COMERCIO,Andina,2,0.0,0.0004060939350114377,0.0008121878700228754
901117560,EPIROC COLOMBIA S.A.S.,COMERCIO,Andina,7,0.0,0.0009368898126862299,0.00655822868880361
800169464,PALMAS SANTA FE SA,AGROPECUARIO,Pacifico,2,0.0,0.0007243996826327905,0.001448799365265581
800169470,EMPRESA DE SERVICIOS DE FLORENCIA S.A.  E.S.P.,AMBIENTALES,Amazonia,4,0.0,0.0012551955603075824,0.00502078224123033
800171338,SOPLASCOL SAS,MANUFACTURA,Andina,3,0.0,0.0012065352484256031,0.0036196057452768096
800171079,PINTURAS TONNER Y CIA LTDA,MANUFACTURA,Andina,10,1.0,0.0904495705260539,0.904495705260539
901118257,COCOROLLO EL LIMONAR S.A.S,MANUFACTURA,Andina,4,0.0,0.0012551955603075824,0.00502078224123033
800170865,ELIS COLOMBIA SAS,SERVICIOS,Andina,8,1.0,0.09409895017774493,0.7527916014219594
800170618,INGERAL COMPANIA S.A.S.,CONSTRUCCION,Andina,3,0.0,0.028612821508434392,0.08583846452530318
800170523,GRUPO AUTOMOTRIZ CARRERA S.A.S,COMERCIO,Andina,3,0.0,0.0018538973110855885,0.005561691933256766
901120539,STANLEY BLACK & DECKER COLOMBIA SERVICES SAS,SERVICIOS,Andina,6,0.0,0.0004704307701329671,0.0028225846207978024
800170118,PROMOTORA DE GASES DEL SUR S.A. E.S.P.,TRANSPORTE,Andina,8,4.0,0.4340356221093906,3.472284976875125
901122559,ESMERALDAS MINING SERVICES S.A.S,MINERO,Andina,12,0.0,0.008318280387422388,0.09981936464906865
800170065,AS CONSTRUCCIONES SAS,CONSTRUCCION,Caribe,3,0.0,0.0012065352484256031,0.0036196057452768096
901121823,DIVIDRIOS SA,MANUFACTURA,Andina,4,0.0,0.0012551955603075824,0.00502078224123033
800169799,CELAR LIMITADA,SERVICIOS,Andina,7,0.0,0.00013798416394742097,0.0009658891476319468
800169794,"""INGENIERIA; SUMINISTROS; MONTAJES Y CONSTRUCCIONES S.A.S I.S.M.S.A.S.  """,PROFESIONAL,Caribe,2,0.0,0.008890343762359521,0.017780687524719042
901122249,FEYGO S.A.S,COMERCIO,Caribe,2,0.0,0.0004060939350114377,0.0008121878700228754
901122393,ACTUAL COLOMBIA INMOBILIARIA SAS,INMOBILIARIO,Andina,3,0.0,0.032087313850447045,0.09626194155134113
800169622,IINGEPLAN.CO SAS BIC,PROFESIONAL,Andina,2,0.0,0.1000938029678289,0.2001876059356578
800169499,ODINSA S.A.,PROFESIONAL,Andina,14,9.0,0.8014712808216361,11.220597931502905
901122402,"""SCOTIA GLOBAL BUSINESS SERVICES COLOMBIA ZONA FRANCA EMPRESARIAL S.A.S
""""SCOTIA GLOBAL BUSINESS SERVICES COLOMBIA ZONA FRANCA EMPRESARIAL S.A.S""SCOTIA GLOBAL BUSINESS SERVICES COLOMBIA ZONA FRANCA EMPRESARIAL
""SCOTIA GLOBAL BUSINESS SERVICES COLOMBIA ZON",SERVICIOS,Andina,38,1.0,0.03068450250811577,1.1660110953083993
901121179,CANPACK COLOMBI SAS,MANUFACTURA,Andina,71,6.0,0.08798125091917784,6.246668815261627
901110703,GP CARIBE SAS,CONSTRUCCION,Caribe,4,0.0,0.0012551955603075824,0.00502078224123033
800175746,EMPRESA URRA S.A. E.S.P.,ENERGETICO,Caribe,53,4.0,0.09146923474081109,4.847869441262988
901110634,EMPRESA DE PETROLEO Y GAS Y ENERGIAS RENOVABLES SAS,MINERO,Andina,4,0.0,0.0012551955603075824,0.00502078224123033
901094640,LECHECOL ZF SAS,MANUFACTURA,Andina,3,0.0,0.0012065352484256031,0.0036196057452768096
901095420,PNS DE COLOMBIA SA,PROFESIONAL,Andina,2,3.0,0.8531192271088056,1.7062384542176112
800181749,SUBOCOL S.A.,SERVICIOS,Andina,2,0.0,0.0008326967283996164,0.0016653934567992328
901095622,LJR TEMPORALES SAS,SERVICIOS,Andina,4,0.0,0.001351955161929949,0.005407820647719796
800180982,PUENTES Y TORONES SAS,CONSTRUCCION,Andina,3,0.0,0.0012065352484256031,0.0036196057452768096
800180943,SERVICIO AEREO DE CAPURGANA S.A,TRANSPORTE,Andina,12,0.0,0.0036401282487440187,0.04368153898492823
901097194,COMERCUIAL DE GRANOS INTERNACIONAL SAS,COMERCIO,Andina,3,0.0,0.0008882295008042505,0.0026646885024127517
800180908,ECUWORLDWIDE COLOMBIA SAS,TRANSPORTE,Andina,7,-1.0,-0.3209270086763423,-2.2464890607343957
800182204,VAVILCO SAS,CONSTRUCCION,Andina,2,0.0,0.0010471033782649786,0.002094206756529957
901098386,ISUZU REMANUFACTURA DE COLOMBIA,COMERCIO,Andina,2,0.0,0.005939365663531816,0.011878731327063631
800180892,CONFIAR SEGURIDAD LTDA,SERVICIOS,Andina,4,0.0,0.0014412685031008727,0.005765074012403491
901099878,CONSTRUEJE SAS,COMERCIO,Andina,3,0.0,0.0008882295008042505,0.0026646885024127517
901100223,CLINICA TRAUMANORTE SAS,SALUD,Andina,3,1.0,0.029303410251526198,0.0879102307545786
800180808,BOND ENERGY SOLUTION SAS,MINERO,Andina,14,-1.0,-0.08014003053384923,-1.1219604274738892
901101733,ALTA MED I.P.S. S.A.S.,SALUD,Caribe,4,0.0,0.0019457843033993908,0.007783137213597563
800180706,SUPER SERVICIOS DEL CENTRO DEL VALLE S.A,CULTURAL,Pacifico,10,1.0,0.030184011913266237,0.3018401191326624
800180704,VEHICOLDA SAS,COMERCIO,Andina,2,8.0,0.016305844613079056,0.03261168922615811
901101752,MARJAL SAS,CONSTRUCCION,Caribe,3,0.0,0.00217220305870694,0.006516609176120821
901098907,GRUPO AMERICANO DE INVERSIONES SAS,INMOBILIARIO,Andina,2,1.0,0.18820695801545864,0.3764139160309173
800180553,FUNDACION NEUMOLOGICA COLOMBIANA,SALUD,Andina,9,1.0,0.11132037272163488,1.0018833544947139
901093603,COMPANIA COLOMBIANA DE CARNICOS NATURALES Y SOSTENIBLES SAS,AGROPECUARIO,Andina,5,0.0,0.0012551955603075824,0.006275977801537912
901093590,DIVERSEY COLOMBIA SAS,COMERCIO,Andina,7,0.0,0.0009368898126862299,0.00655822868880361
800184925,ELECTROLUX S.A,COMERCIO,Andina,24,0.0,0.001432889702659439,0.034389352863826536
901087941,COMDATA ZF S.A.S.,SERVICIOS,Andina,4,1.0,0.17396652281439512,0.6958660912575805
800184269,EMPRESA COLOMBIANA DE SOPLADO E INYECCION ECSI SAS,MANUFACTURA,Andina,14,0.0,0.0012551955603075824,0.017572737844306154
800184195,BUREAU VERITAS COLOMBIA LTDA,PROFESIONAL,Andina,29,0.0,0.01904590200577556,0.5523311581674912
901088196,VIRUTEX ILKO COLOMBIA SAS,MANUFACTURA,Pacifico,8,0.0,0.0012551955603075824,0.01004156448246066
800183943,CLINICA SANTA MARIA SAS,SALUD,Caribe,14,1.0,0.08104746829833416,1.1346645561766782
901088947,GRUPO ALIANZA COLOMBIA SAS,SERVICIOS,Andina,6,0.0,0.005022463453599675,0.03013478072159805
901089217,INVERSIONES ARSENAL MM SAS,FINANCIERO,Andina,4,4.0,0.26193691948808323,1.047747677952333
800182395,ENERGAS S.A. E.S.P.,COMERCIO,Pacifico,2,0.0,0.016305844613079056,0.03261168922615811
901089241,CULTIVOS LA PLANICIE SAS,AGROPECUARIO,Andina,7,-2.0,-0.2481048035015601,-1.7367336245109208
800183203,PERICONEGRO SAS,PROFESIONAL,Pacifico,8,7.0,0.7845862258239485,6.276689806591588
901089735,ALCOTRA COLOMBIA S.A.S.,COMERCIO,Andina,24,0.0,0.004513631570112588,0.10832715768270211
800183149,HG,PROFESIONAL,Andina,4,0.0,0.003484482352550304,0.013937929410201217
901090585,CONTACT POINT 360 SAS,SERVICIOS,Andina,7,0.0,0.0011890895495681466,0.008323626846977026
800183056,DISTRILECO CAUCASIA SAS,COMERCIO,Andina,4,0.0,0.0009368898126862299,0.0037475592507449198
800182918,RENAL MEDICAL MARKETING LIMITADA,MANUFACTURA,Andina,3,1.0,0.2101855664008909,0.6305566992026727
800182895,ORBE SAS CONSTRUCCIONES,CONSTRUCCION,Caribe,5,0.0,0.0012551955603075824,0.006275977801537912
800182641,SOCIEDAD DE INVERSIONES VIVES Y CIA S.A.,CONSTRUCCION,Caribe,2,0.0,0.0007243996826327905,0.001448799365265581
901089614,CLINICA SAN RAFAEL ALTA COMPLEJIDAD S.A.S,SALUD,Caribe,4,1.0,0.030874600656358043,0.12349840262543217
901102514,OCEANIC PAINTS SAS,MANUFACTURA,Andina,5,1.0,0.13298322190613537,0.6649161095306768
800180542,PRODUCTOS DE CONSUMO S.A.S.,COMERCIO,Caribe,9,0.0,0.0009368898126862299,0.00843200831417607
901102835,MR MOVIL S.A.S.,COMERCIO,Caribe,4,0.0,0.0009368898126862299,0.0037475592507449198
800177551,KORN FERRY INTERNATIONAL COLOMBIA,PROFESIONAL,Andina,2,0.0,0.002953686474875512,0.005907372949751024
901108368,CLINICA DE ALTA COMPLEJIDAD SANTA BARBARA S.A.S,SALUD,Pacifico,11,1.0,0.07332800756689772,0.806608083235875
800177119,ESPUMADOS DEL LITORAL S.A.,MANUFACTURA,Caribe,10,0.0,0.0012551955603075824,0.012551955603075824
800177012,JASA LTDA,CONSTRUCCION,Andina,5,0.0,0.0012551955603075824,0.006275977801537912
